Source,Target,Type,Id,Label,Weight,duration,start_date,bike_nr,end_date,subscription_type,zip_code,birth_date,gender
92,22,Directed,1039257,NA,1,3908,2012-09-13T22:38:00Z,T01440,2012-09-13T23:43:00Z,Casual,NA,NA,NA
92,55,Directed,992301,NA,3,3600,2012-09-30T03:26:00Z,T01278,2012-09-30T04:26:00Z,Casual,NA,NA,NA
92,16,Directed,1010020,NA,1,3743,2012-09-23T15:16:00Z,B00260,2012-09-23T16:18:00Z,Casual,NA,NA,NA
92,57,Directed,1054947,NA,2,2126,2012-09-08T20:11:00Z,B00090,2012-09-08T20:46:00Z,Registered,NA,1986,Male
92,39,Directed,1046951,NA,1,1252,2012-09-11T20:24:00Z,T01327,2012-09-11T20:45:00Z,Registered,NA,1968,Male
92,64,Directed,1037655,NA,3,1367,2012-09-14T13:14:00Z,B00014,2012-09-14T13:37:00Z,Registered,NA,1983,Male
92,93,Directed,989325,NA,26,480,2012-10-01T20:26:00Z,T01415,2012-10-01T20:34:00Z,Registered,NA,1984,Male
92,92,Directed,990064,NA,35,9859,2012-10-01T15:18:00Z,T01415,2012-10-01T18:02:00Z,Casual,NA,NA,NA
92,40,Directed,999446,NA,1,2955,2012-09-26T21:30:00Z,B00400,2012-09-26T22:19:00Z,Registered,NA,1972,Female
92,43,Directed,1006511,NA,1,1776,2012-09-24T17:41:00Z,B00031,2012-09-24T18:11:00Z,Casual,NA,NA,NA
92,44,Directed,1036817,NA,2,8986,2012-09-14T18:08:00Z,T01106,2012-09-14T20:38:00Z,Casual,NA,NA,NA
92,54,Directed,1052355,NA,1,4251,2012-09-09T21:29:00Z,T01279,2012-09-09T22:39:00Z,Registered,NA,1982,Male
6,7,Directed,604998,NA,34,1123,2012-08-17T17:00:00Z,B00118,2012-08-17T17:18:00Z,Casual,NA,NA,NA
6,8,Directed,560216,NA,22,1655,2011-08-25T18:01:00Z,B00414,2011-08-25T18:29:00Z,Registered,02138,1979,Female
6,9,Directed,553539,NA,119,1472,2011-08-31T21:28:00Z,B00552,2011-08-31T21:52:00Z,Registered,02143,1972,Male
6,10,Directed,554404,NA,74,1627,2011-08-31T11:18:00Z,B00021,2011-08-31T11:45:00Z,Casual,NA,NA,NA
6,11,Directed,556592,NA,112,1358,2011-08-29T20:49:00Z,B00300,2011-08-29T21:11:00Z,Registered,02114,1962,Male
6,15,Directed,553310,NA,69,1583,2011-08-31T23:02:00Z,B00408,2011-08-31T23:28:00Z,Registered,02138,1984,Male
6,17,Directed,555095,NA,51,1540,2011-08-30T21:04:00Z,B00046,2011-08-30T21:29:00Z,Registered,02139,1980,Female
6,18,Directed,561642,NA,24,2488,2011-08-24T19:06:00Z,B00295,2011-08-24T19:48:00Z,Casual,NA,NA,NA
6,19,Directed,608440,NA,3,1739,2012-08-16T15:08:00Z,B00449,2012-08-16T15:37:00Z,Registered,NA,1980,Female
6,25,Directed,561334,NA,43,836,2011-08-24T21:21:00Z,B00298,2011-08-24T21:35:00Z,Casual,NA,NA,NA
6,22,Directed,555745,NA,502,1820,2011-08-30T12:41:00Z,B00434,2011-08-30T13:11:00Z,Registered,01824,1965,Male
6,29,Directed,607441,NA,11,1728,2012-08-16T21:09:00Z,T01085,2012-08-16T21:37:00Z,Registered,NA,1977,Female
6,41,Directed,555194,NA,42,1567,2011-08-30T20:20:00Z,B00418,2011-08-30T20:46:00Z,Casual,NA,NA,NA
6,66,Directed,630536,NA,1,1469,2012-08-08T04:45:00Z,B00499,2012-08-08T05:09:00Z,Registered,NA,1985,Male
6,52,Directed,554211,NA,230,1158,2011-08-31T12:49:00Z,B00526,2011-08-31T13:08:00Z,Registered,01915,1958,Female
6,12,Directed,557431,NA,14,1311,2011-08-29T10:50:00Z,B00069,2011-08-29T11:12:00Z,Casual,NA,NA,NA
6,14,Directed,588723,NA,33,2205,2011-08-02T13:18:00Z,B00390,2011-08-02T13:55:00Z,Registered,01742,1958,Male
6,20,Directed,553187,NA,292,410,2011-09-01T00:53:00Z,B00122,2011-09-01T01:00:00Z,Casual,NA,NA,NA
6,46,Directed,553601,NA,48,1195,2011-08-31T21:08:00Z,B00411,2011-08-31T21:28:00Z,Registered,02115,1982,Male
6,3,Directed,560173,NA,56,1688,2011-08-25T18:49:00Z,B00174,2011-08-25T19:18:00Z,Registered,01887,1952,Female
6,24,Directed,557567,NA,152,1065,2011-08-27T18:58:00Z,B00040,2011-08-27T19:16:00Z,Casual,NA,NA,NA
6,23,Directed,554768,NA,431,8281,2011-08-30T23:13:00Z,B00565,2011-08-31T01:31:00Z,Casual,NA,NA,NA
6,34,Directed,555881,NA,33,1049,2011-08-30T11:44:00Z,B00065,2011-08-30T12:01:00Z,Registered,01970,1961,Male
6,33,Directed,553637,NA,218,1277,2011-08-31T20:56:00Z,B00412,2011-08-31T21:17:00Z,Casual,NA,NA,NA
6,45,Directed,559709,NA,46,1754,2011-08-26T01:33:00Z,B00553,2011-08-26T02:02:00Z,Casual,NA,NA,NA
6,5,Directed,553464,NA,12,1920,2011-08-31T21:52:00Z,B00394,2011-08-31T22:24:00Z,Registered,02120,1990,Male
6,30,Directed,554212,NA,17,1897,2011-08-31T12:48:00Z,B00023,2011-08-31T13:20:00Z,Registered,01890,1973,Female
6,31,Directed,554299,NA,102,379,2011-08-31T12:10:00Z,B00568,2011-08-31T12:16:00Z,Registered,01810,1957,Male
6,32,Directed,563655,NA,44,1514,2011-08-23T12:51:00Z,B00563,2011-08-23T13:16:00Z,Registered,01890,1973,Female
6,53,Directed,554973,NA,241,1108,2011-08-30T21:34:00Z,B00322,2011-08-30T21:53:00Z,Registered,02115,1983,Male
6,56,Directed,556567,NA,7,1492,2011-08-29T20:57:00Z,B00387,2011-08-29T21:22:00Z,Registered,02446,1972,Female
6,55,Directed,557629,NA,56,2077,2011-08-27T17:33:00Z,B00350,2011-08-27T18:08:00Z,Registered,02113,NA,Female
6,62,Directed,642433,NA,12,1274,2012-08-03T15:42:00Z,B00254,2012-08-03T16:03:00Z,Registered,NA,1979,Male
6,4,Directed,596441,NA,95,532,2012-08-20T22:00:00Z,B00029,2012-08-20T22:09:00Z,Registered,NA,1970,Male
6,27,Directed,566343,NA,22,2520,2011-08-21T16:08:00Z,B00053,2011-08-21T16:50:00Z,Casual,NA,NA,NA
6,13,Directed,556050,NA,8,1193,2011-08-30T01:20:00Z,B00015,2011-08-30T01:40:00Z,Registered,02144,1980,Male
6,16,Directed,557231,NA,110,1437,2011-08-29T13:09:00Z,B00215,2011-08-29T13:33:00Z,Registered,01938,1964,Male
6,57,Directed,554908,NA,22,1267,2011-08-30T22:07:00Z,B00358,2011-08-30T22:28:00Z,Registered,02118,1969,Female
6,51,Directed,596054,NA,22,973,2012-08-20T23:24:00Z,B00620,2012-08-20T23:40:00Z,Registered,NA,1976,Female
6,39,Directed,554880,NA,61,738,2011-08-30T22:17:00Z,B00235,2011-08-30T22:29:00Z,Registered,02118,1964,Male
6,21,Directed,555849,NA,103,1181,2011-08-30T11:56:00Z,B00344,2011-08-30T12:16:00Z,Registered,01810,1959,Male
6,61,Directed,594875,NA,219,813,2012-08-21T14:28:00Z,T01217,2012-08-21T14:41:00Z,Registered,NA,1961,Male
6,63,Directed,593430,NA,35,824,2012-08-21T21:44:00Z,T01104,2012-08-21T21:58:00Z,Registered,NA,1970,Male
6,64,Directed,600386,NA,109,619,2012-08-19T17:05:00Z,B00335,2012-08-19T17:16:00Z,Casual,NA,NA,NA
6,83,Directed,609746,NA,2,2801,2012-08-15T23:01:00Z,B00533,2012-08-15T23:48:00Z,Registered,NA,1984,Male
6,85,Directed,1069095,NA,2,1153,2012-09-03T12:44:00Z,B00210,2012-09-03T13:03:00Z,Registered,NA,1988,Female
6,6,Directed,553216,NA,650,564,2011-09-01T00:26:00Z,B00113,2011-09-01T00:36:00Z,Registered,01930,1979,Male
6,37,Directed,917440,NA,2,1923,2011-10-24T21:44:00Z,B00196,2011-10-24T22:16:00Z,Registered,NA,1980,Male
6,26,Directed,596903,NA,62,821,2012-08-20T20:43:00Z,B00223,2012-08-20T20:57:00Z,Registered,NA,1958,Male
6,38,Directed,554253,NA,492,172,2011-08-31T12:32:00Z,B00031,2011-08-31T12:35:00Z,Registered,02114,1986,Male
6,35,Directed,556409,NA,247,439,2011-08-29T21:50:00Z,B00582,2011-08-29T21:57:00Z,Registered,02114,1960,Male
6,36,Directed,553250,NA,322,709,2011-08-31T23:46:00Z,B00433,2011-08-31T23:58:00Z,Casual,NA,NA,NA
6,40,Directed,556885,NA,203,563,2011-08-29T18:11:00Z,B00017,2011-08-29T18:20:00Z,Registered,02215,1977,Male
6,42,Directed,554355,NA,289,529,2011-08-31T11:48:00Z,B00140,2011-08-31T11:57:00Z,Registered,01876,1975,Male
6,43,Directed,554109,NA,384,344,2011-08-31T14:11:00Z,B00014,2011-08-31T14:17:00Z,Registered,02114,1978,Male
6,44,Directed,554110,NA,274,419,2011-08-31T14:07:00Z,B00361,2011-08-31T14:14:00Z,Casual,NA,NA,NA
6,47,Directed,553152,NA,420,183,2011-09-01T01:50:00Z,B00446,2011-09-01T01:53:00Z,Registered,02109,1983,Male
6,49,Directed,553411,NA,150,817,2011-08-31T22:16:00Z,B00202,2011-08-31T22:29:00Z,Registered,02114,1971,Male
6,48,Directed,554242,NA,401,1772,2011-08-31T12:35:00Z,B00539,2011-08-31T13:05:00Z,Registered,01824,1965,Male
6,50,Directed,554447,NA,168,566,2011-08-31T10:21:00Z,B00430,2011-08-31T10:30:00Z,Registered,01915,1970,Male
6,54,Directed,553503,NA,241,410,2011-08-31T21:38:00Z,B00460,2011-08-31T21:45:00Z,Registered,02118,1978,Male
6,59,Directed,592785,NA,120,673,2012-08-22T00:11:00Z,T01312,2012-08-22T00:22:00Z,Registered,NA,1971,Male
6,60,Directed,595835,NA,385,137,2012-08-21T00:43:00Z,B00552,2012-08-21T00:45:00Z,Registered,NA,1953,Male
6,58,Directed,593678,NA,257,516,2012-08-21T21:06:00Z,T01270,2012-08-21T21:15:00Z,Registered,NA,1982,Female
6,65,Directed,605546,NA,35,1237,2012-08-17T13:04:00Z,B00187,2012-08-17T13:25:00Z,Casual,NA,NA,NA
6,81,Directed,595735,NA,22,528,2012-08-21T01:48:00Z,T01146,2012-08-21T01:56:00Z,Registered,NA,1989,Female
6,94,Directed,1002626,NA,2,1055,2012-09-25T21:14:00Z,T01432,2012-09-25T21:32:00Z,Registered,NA,1981,Male
6,98,Directed,998688,NA,10,873,2012-09-27T01:05:00Z,T01343,2012-09-27T01:20:00Z,Registered,NA,1976,Male
6,69,Directed,593208,NA,23,1334,2012-08-21T22:24:00Z,B00123,2012-08-21T22:47:00Z,Registered,NA,1977,Male
6,82,Directed,1034686,NA,1,2060,2012-09-15T05:52:00Z,B00103,2012-09-15T06:26:00Z,Casual,NA,NA,NA
6,86,Directed,1014165,NA,7,1450,2012-09-21T22:11:00Z,T01209,2012-09-21T22:36:00Z,Registered,NA,1979,Female
6,90,Directed,989809,NA,13,665,2012-10-01T17:13:00Z,T01130,2012-10-01T17:24:00Z,Casual,NA,NA,NA
6,91,Directed,1004550,NA,8,624,2012-09-25T11:41:00Z,B00226,2012-09-25T11:51:00Z,Registered,NA,1983,Female
6,72,Directed,592452,NA,65,480,2012-08-22T03:25:00Z,T01270,2012-08-22T03:33:00Z,Casual,NA,NA,NA
6,80,Directed,594356,NA,27,829,2012-08-21T17:44:00Z,B00223,2012-08-21T17:58:00Z,Registered,NA,1983,Female
6,67,Directed,594357,NA,27,1667,2012-08-21T17:44:00Z,B00343,2012-08-21T18:12:00Z,Casual,NA,NA,NA
6,95,Directed,1018327,NA,3,795,2012-09-20T18:32:00Z,T01419,2012-09-20T18:45:00Z,Casual,NA,NA,NA
6,75,Directed,594528,NA,42,1411,2012-08-21T16:46:00Z,T01324,2012-08-21T17:10:00Z,Registered,NA,1987,Male
6,88,Directed,990038,NA,9,882,2012-10-01T15:32:00Z,T01276,2012-10-01T15:47:00Z,Registered,NA,1983,Male
6,68,Directed,634007,NA,9,1027,2012-08-06T23:15:00Z,B00634,2012-08-06T23:32:00Z,Casual,NA,NA,NA
6,76,Directed,600696,NA,32,707,2012-08-19T15:51:00Z,B00473,2012-08-19T16:03:00Z,Registered,NA,1983,Male
6,96,Directed,1014269,NA,2,893,2012-09-21T21:51:00Z,B00092,2012-09-21T22:06:00Z,Registered,NA,1970,Male
6,87,Directed,988569,NA,6,2254,2012-10-01T22:37:00Z,B00419,2012-10-01T23:14:00Z,Casual,NA,NA,NA
6,97,Directed,1041568,NA,1,1948,2012-09-13T12:14:00Z,B00521,2012-09-13T12:46:00Z,Casual,NA,NA,NA
6,70,Directed,603041,NA,15,2266,2012-08-18T09:59:00Z,B00174,2012-08-18T10:37:00Z,Registered,NA,1954,Male
6,73,Directed,1055923,NA,3,3597,2012-09-08T15:57:00Z,T01339,2012-09-08T16:57:00Z,Casual,NA,NA,NA
6,74,Directed,593353,NA,36,1190,2012-08-21T21:57:00Z,T01334,2012-08-21T22:17:00Z,Registered,NA,1987,Male
6,84,Directed,596489,NA,15,594,2012-08-20T21:52:00Z,B00021,2012-08-20T22:02:00Z,Registered,NA,1983,Male
6,89,Directed,1056123,NA,1,1797,2012-09-08T14:43:00Z,T01374,2012-09-08T15:13:00Z,Casual,NA,NA,NA
6,77,Directed,639709,NA,1,1189,2012-08-04T18:50:00Z,B00133,2012-08-04T19:09:00Z,Registered,NA,1986,Male
6,78,Directed,1013385,NA,1,1260,2012-09-22T05:45:00Z,T01233,2012-09-22T06:06:00Z,Casual,NA,NA,NA
6,79,Directed,620119,NA,2,1666,2012-08-12T06:38:00Z,B00200,2012-08-12T07:06:00Z,Casual,NA,NA,NA
6,71,Directed,994350,NA,11,1149,2012-09-28T20:42:00Z,B00493,2012-09-28T21:01:00Z,Registered,NA,1976,Male
37,8,Directed,553483,NA,95,332,2011-08-31T21:48:00Z,B00257,2011-08-31T21:53:00Z,Registered,02127,1970,Male
37,9,Directed,568430,NA,62,854,2011-08-20T02:45:00Z,B00316,2011-08-20T02:59:00Z,Casual,NA,NA,NA
37,10,Directed,590141,NA,39,1181,2011-07-31T19:35:00Z,B00298,2011-07-31T19:55:00Z,Casual,NA,NA,NA
37,11,Directed,676545,NA,8,1061,2012-07-19T14:01:00Z,B00271,2012-07-19T14:19:00Z,Registered,NA,1988,Male
37,15,Directed,557936,NA,60,1501,2011-08-27T14:06:00Z,B00394,2011-08-27T14:31:00Z,Casual,NA,NA,NA
37,17,Directed,553506,NA,33,709,2011-08-31T21:38:00Z,B00355,2011-08-31T21:50:00Z,Registered,02139,1986,Male
37,18,Directed,563521,NA,28,661,2011-08-23T14:50:00Z,B00438,2011-08-23T15:01:00Z,Casual,NA,NA,NA
37,19,Directed,1021312,NA,9,735,2012-09-19T20:33:00Z,T01050,2012-09-19T20:45:00Z,Casual,NA,NA,NA
37,25,Directed,627190,NA,11,1554,2012-08-09T12:11:00Z,T01440,2012-08-09T12:37:00Z,Casual,NA,NA,NA
37,22,Directed,880718,NA,3,1828,2012-03-23T11:56:00Z,B00588,2012-03-23T12:27:00Z,Registered,NA,1980,Male
37,29,Directed,654952,NA,10,968,2012-07-28T19:40:00Z,B00596,2012-07-28T19:56:00Z,Registered,NA,1983,Male
37,41,Directed,565298,NA,71,1382,2011-08-22T04:14:00Z,B00432,2011-08-22T04:37:00Z,Casual,NA,NA,NA
37,66,Directed,592731,NA,6,335,2012-08-22T00:37:00Z,T01047,2012-08-22T00:42:00Z,Registered,NA,1981,Male
37,52,Directed,637996,NA,10,1026,2012-08-05T13:59:00Z,B00145,2012-08-05T14:16:00Z,Registered,NA,1988,Male
37,12,Directed,862402,NA,1,1269,2012-04-09T23:26:00Z,B00142,2012-04-09T23:47:00Z,Registered,NA,1986,Male
37,14,Directed,878720,NA,9,1261,2012-03-24T19:29:00Z,B00091,2012-03-24T19:50:00Z,Registered,NA,1986,Male
37,20,Directed,881334,NA,1,2771,2012-03-22T21:29:00Z,B00322,2012-03-22T22:15:00Z,Registered,NA,1982,Male
37,46,Directed,569198,NA,12,1923,2011-08-19T13:51:00Z,B00423,2011-08-19T14:23:00Z,Casual,NA,NA,NA
37,3,Directed,688911,NA,1,1356,2012-07-13T14:33:00Z,B00305,2012-07-13T14:56:00Z,Registered,NA,1969,Female
37,24,Directed,717551,NA,3,3284,2012-07-01T18:01:00Z,B00210,2012-07-01T18:56:00Z,Casual,NA,NA,NA
37,23,Directed,854972,NA,7,4048,2012-04-14T21:50:00Z,B00556,2012-04-14T22:57:00Z,Casual,NA,NA,NA
37,34,Directed,658517,NA,16,1212,2012-07-26T23:09:00Z,B00509,2012-07-26T23:30:00Z,Registered,NA,1986,Female
37,33,Directed,563316,NA,62,1059,2011-08-23T17:19:00Z,B00148,2011-08-23T17:36:00Z,Registered,02478,1983,Male
37,45,Directed,607747,NA,2,1490,2012-08-16T19:53:00Z,B00189,2012-08-16T20:18:00Z,Casual,NA,NA,NA
37,5,Directed,587605,NA,4,2061,2011-08-03T21:48:00Z,B00181,2011-08-03T22:22:00Z,Casual,NA,NA,NA
37,30,Directed,593891,NA,51,1230,2012-08-21T20:26:00Z,T01381,2012-08-21T20:46:00Z,Registered,NA,1989,Female
37,32,Directed,562363,NA,12,882,2011-08-24T03:40:00Z,B00270,2011-08-24T03:55:00Z,Registered,02199,1978,Male
37,53,Directed,577373,NA,17,2225,2011-08-12T17:30:00Z,B00239,2011-08-12T18:07:00Z,Casual,NA,NA,NA
37,56,Directed,675381,NA,7,1817,2012-07-19T21:44:00Z,B00333,2012-07-19T22:14:00Z,Registered,NA,1966,Female
37,55,Directed,560053,NA,17,1512,2011-08-25T20:41:00Z,B00195,2011-08-25T21:06:00Z,Registered,01453,1988,Male
37,62,Directed,656570,NA,10,851,2012-07-27T22:05:00Z,B00206,2012-07-27T22:19:00Z,Registered,NA,1971,Male
37,27,Directed,710463,NA,7,4119,2012-07-04T17:52:00Z,B00079,2012-07-04T19:00:00Z,Casual,NA,NA,NA
37,16,Directed,591402,NA,8,2599,2011-07-30T13:56:00Z,B00483,2011-07-30T14:39:00Z,Casual,NA,NA,NA
37,57,Directed,616947,NA,4,1992,2012-08-13T14:48:00Z,T01235,2012-08-13T15:21:00Z,Registered,NA,1954,Female
37,51,Directed,966328,NA,2,1811,2011-09-18T16:20:00Z,B00523,2011-09-18T16:50:00Z,Registered,NA,1987,Male
37,39,Directed,559171,NA,4,2470,2011-08-26T16:42:00Z,B00503,2011-08-26T17:23:00Z,Casual,NA,NA,NA
37,21,Directed,562145,NA,5,1166,2011-08-24T12:34:00Z,B00454,2011-08-24T12:54:00Z,Registered,02038,1974,Male
37,61,Directed,621030,NA,13,1332,2012-08-11T21:28:00Z,T01312,2012-08-11T21:50:00Z,Casual,NA,NA,NA
37,64,Directed,704781,NA,2,2081,2012-07-06T20:55:00Z,B00151,2012-07-06T21:30:00Z,Registered,NA,1961,Male
37,6,Directed,749244,NA,5,2104,2012-06-15T20:07:00Z,B00286,2012-06-15T20:42:00Z,Registered,NA,1983,Male
37,37,Directed,553951,NA,212,2003,2011-08-31T16:57:00Z,B00257,2011-08-31T17:30:00Z,Casual,NA,NA,NA
37,26,Directed,802646,NA,2,1986,2012-05-18T14:44:00Z,B00581,2012-05-18T15:17:00Z,Casual,NA,NA,NA
37,38,Directed,590609,NA,17,2736,2011-07-31T12:21:00Z,B00061,2011-07-31T13:06:00Z,Casual,NA,NA,NA
37,36,Directed,559097,NA,32,2030,2011-08-26T17:28:00Z,B00337,2011-08-26T18:02:00Z,Casual,NA,NA,NA
37,40,Directed,978799,NA,1,2167,2011-09-10T15:12:00Z,B00195,2011-09-10T15:48:00Z,Registered,NA,1981,Male
37,42,Directed,575928,NA,14,3695,2011-08-13T16:38:00Z,B00192,2011-08-13T17:39:00Z,Casual,NA,NA,NA
37,44,Directed,623805,NA,6,2592,2012-08-10T16:00:00Z,B00552,2012-08-10T16:43:00Z,Casual,NA,NA,NA
37,47,Directed,659575,NA,5,2067,2012-07-26T16:10:00Z,B00445,2012-07-26T16:44:00Z,Registered,NA,1988,Male
37,49,Directed,559545,NA,6,2763,2011-08-26T12:01:00Z,B00143,2011-08-26T12:47:00Z,Casual,NA,NA,NA
37,48,Directed,704236,NA,1,2227,2012-07-06T23:54:00Z,B00065,2012-07-07T00:31:00Z,Casual,NA,NA,NA
37,50,Directed,900869,NA,6,1483,2011-11-11T20:02:00Z,B00152,2011-11-11T20:27:00Z,Registered,NA,1983,Male
37,54,Directed,673210,NA,3,1953,2012-07-20T19:11:00Z,B00358,2012-07-20T19:43:00Z,Registered,NA,1979,Male
37,60,Directed,627941,NA,16,1659,2012-08-08T23:56:00Z,T01278,2012-08-09T00:24:00Z,Registered,NA,1987,Male
37,58,Directed,612831,NA,18,1797,2012-08-14T21:18:00Z,B00393,2012-08-14T21:48:00Z,Registered,NA,1989,Female
37,81,Directed,1039239,NA,2,2033,2012-09-13T22:39:00Z,T01312,2012-09-13T23:13:00Z,Registered,NA,1989,Female
37,94,Directed,1005632,NA,3,2164,2012-09-24T21:37:00Z,T01277,2012-09-24T22:13:00Z,Registered,NA,1977,Female
37,98,Directed,1002622,NA,1,2803,2012-09-25T21:15:00Z,B00345,2012-09-25T22:02:00Z,Casual,NA,NA,NA
37,69,Directed,593287,NA,15,776,2012-08-21T22:09:00Z,T01341,2012-08-21T22:22:00Z,Registered,NA,1971,Male
37,82,Directed,615649,NA,8,1113,2012-08-13T22:09:00Z,B00339,2012-08-13T22:28:00Z,Registered,NA,1971,Male
37,86,Directed,596456,NA,3,1149,2012-08-20T21:57:00Z,T01045,2012-08-20T22:16:00Z,Registered,NA,1971,Male
37,91,Directed,1001997,NA,5,1534,2012-09-25T23:10:00Z,B00241,2012-09-25T23:35:00Z,Registered,NA,1976,Male
37,72,Directed,1018043,NA,4,1723,2012-09-20T20:19:00Z,T01205,2012-09-20T20:48:00Z,Registered,NA,1992,Male
37,80,Directed,615778,NA,2,3514,2012-08-13T21:45:00Z,B00431,2012-08-13T22:44:00Z,Registered,NA,1976,Male
37,67,Directed,592765,NA,2,2944,2012-08-22T00:20:00Z,B00461,2012-08-22T01:10:00Z,Registered,NA,1976,Male
37,95,Directed,988441,NA,2,1397,2012-10-01T23:09:00Z,T01103,2012-10-01T23:32:00Z,Registered,NA,1976,Male
37,75,Directed,606981,NA,4,3555,2012-08-16T22:24:00Z,B00481,2012-08-16T23:23:00Z,Registered,NA,1976,Male
37,68,Directed,603947,NA,5,1450,2012-08-17T21:44:00Z,T01279,2012-08-17T22:08:00Z,Registered,NA,1976,Male
37,76,Directed,611635,NA,1,849,2012-08-15T05:04:00Z,B00029,2012-08-15T05:18:00Z,Registered,NA,1983,Male
37,70,Directed,593749,NA,11,684,2012-08-21T20:57:00Z,T01089,2012-08-21T21:08:00Z,Registered,NA,1989,Female
37,73,Directed,623822,NA,5,977,2012-08-10T15:52:00Z,B00180,2012-08-10T16:08:00Z,Registered,NA,1988,Male
37,74,Directed,1013049,NA,5,947,2012-09-22T14:56:00Z,B00136,2012-09-22T15:12:00Z,Casual,NA,NA,NA
37,84,Directed,1029450,NA,2,1954,2012-09-16T22:34:00Z,T01281,2012-09-16T23:06:00Z,Casual,NA,NA,NA
37,89,Directed,1039678,NA,2,1395,2012-09-13T21:29:00Z,B00637,2012-09-13T21:53:00Z,Casual,NA,NA,NA
26,7,Directed,602165,NA,29,1342,2012-08-18T20:08:00Z,T01331,2012-08-18T20:30:00Z,Registered,NA,1956,Male
26,9,Directed,633059,NA,21,1052,2012-08-07T12:34:00Z,T01332,2012-08-07T12:52:00Z,Casual,NA,NA,NA
26,10,Directed,637135,NA,19,1319,2012-08-05T18:58:00Z,B00360,2012-08-05T19:20:00Z,Casual,NA,NA,NA
26,11,Directed,560594,NA,48,678,2011-08-25T12:41:00Z,B00134,2011-08-25T12:53:00Z,Registered,02118,1962,Male
26,15,Directed,662928,NA,6,1462,2012-07-25T09:58:00Z,B00435,2012-07-25T10:23:00Z,Casual,NA,NA,NA
26,17,Directed,643850,NA,9,1607,2012-08-02T22:26:00Z,T01152,2012-08-02T22:53:00Z,Registered,NA,1984,Male
26,18,Directed,592445,NA,28,1558,2012-08-22T03:38:00Z,T01176,2012-08-22T04:04:00Z,Registered,NA,1976,Male
26,19,Directed,1030272,NA,5,958,2012-09-16T19:14:00Z,T01014,2012-09-16T19:30:00Z,Registered,NA,1974,Female
26,25,Directed,553908,NA,199,805,2011-08-31T17:38:00Z,B00239,2011-08-31T17:51:00Z,Casual,NA,NA,NA
26,22,Directed,582810,NA,421,745,2011-08-07T09:03:00Z,B00298,2011-08-07T09:15:00Z,Casual,NA,NA,NA
26,29,Directed,604743,NA,12,2165,2012-08-17T18:35:00Z,T01420,2012-08-17T19:11:00Z,Registered,NA,1976,Male
26,41,Directed,600020,NA,15,2001,2012-08-19T18:36:00Z,T01194,2012-08-19T19:09:00Z,Casual,NA,NA,NA
26,66,Directed,1014347,NA,1,1987,2012-09-21T21:38:00Z,T01257,2012-09-21T22:12:00Z,Registered,NA,1989,Male
26,52,Directed,600044,NA,122,719,2012-08-19T18:30:00Z,T01011,2012-08-19T18:42:00Z,Registered,NA,1967,Male
26,12,Directed,553846,NA,148,315,2011-08-31T18:38:00Z,B00324,2011-08-31T18:44:00Z,Casual,NA,NA,NA
26,14,Directed,555812,NA,125,586,2011-08-30T12:16:00Z,B00304,2011-08-30T12:25:00Z,Registered,02118,1962,Male
26,20,Directed,593707,NA,127,768,2012-08-21T21:03:00Z,B00070,2012-08-21T21:16:00Z,Registered,NA,1956,Male
26,46,Directed,559969,NA,121,492,2011-08-25T21:18:00Z,B00292,2011-08-25T21:26:00Z,Casual,NA,NA,NA
26,3,Directed,554273,NA,57,755,2011-08-31T12:24:00Z,? (0xA533D104),2011-08-31T12:36:00Z,Registered,02118,1962,Male
26,24,Directed,554176,NA,56,1622,2011-08-31T13:07:00Z,B00314,2011-08-31T13:34:00Z,Registered,02118,1965,Male
26,23,Directed,594700,NA,98,751,2012-08-21T15:51:00Z,B00583,2012-08-21T16:03:00Z,Registered,NA,1977,Male
26,34,Directed,579910,NA,19,1189,2011-08-10T20:00:00Z,B00157,2011-08-10T20:20:00Z,Casual,NA,NA,NA
26,33,Directed,557262,NA,49,649,2011-08-29T12:57:00Z,B00439,2011-08-29T13:08:00Z,Casual,NA,NA,NA
26,45,Directed,558550,NA,97,890,2011-08-26T22:14:00Z,B00051,2011-08-26T22:29:00Z,Casual,NA,NA,NA
26,5,Directed,561703,NA,26,407,2011-08-24T18:14:00Z,B00430,2011-08-24T18:21:00Z,Registered,02118,1984,Male
26,30,Directed,599827,NA,48,1009,2012-08-19T19:20:00Z,B00041,2012-08-19T19:37:00Z,Casual,NA,NA,NA
26,31,Directed,590509,NA,49,1239,2011-07-31T15:14:00Z,B00550,2011-07-31T15:35:00Z,Casual,NA,NA,NA
26,32,Directed,583428,NA,69,4203,2011-08-06T21:34:00Z,B00249,2011-08-06T22:44:00Z,Casual,NA,NA,NA
26,53,Directed,615741,NA,82,669,2012-08-13T21:52:00Z,B00354,2012-08-13T22:03:00Z,Registered,NA,1974,Male
26,56,Directed,592802,NA,25,745,2012-08-22T00:06:00Z,B00482,2012-08-22T00:18:00Z,Registered,NA,1988,Female
26,55,Directed,606722,NA,63,627,2012-08-16T23:22:00Z,B00258,2012-08-16T23:33:00Z,Registered,NA,1987,Male
26,62,Directed,597928,NA,25,1096,2012-08-20T13:28:00Z,T01398,2012-08-20T13:46:00Z,Registered,NA,1976,Female
26,4,Directed,600274,NA,124,1129,2012-08-19T17:38:00Z,B00631,2012-08-19T17:56:00Z,Casual,NA,NA,NA
